Query,Type,Source,Count,Response,First Seen,Last Seen,Duration
"icloud.com-lost.support","A","B",2,190.14.38.8,"2018-07-13, 12:13","2018-07-16, 10:04","2d 21h 51m"
"icloud.com-lost.support","A","A","",104.21.78.184,"2025-04-29","2025-10-26","179d"
"icloud.com-lost.support","A","A","",13.248.143.211,"2025-11-01","2025-11-13","11d"
"icloud.com-lost.support","A","A","",172.67.168.85,"2025-04-29","2025-10-26","179d"
"icloud.com-lost.support","A","A","",76.223.15.82,"2025-11-01","2025-11-13","11d"
"icloud.com-lost.support","A","A","",190.14.38.8,"2018-05-09","2018-07-16","67d"
"icloud.com-lost.support","A","D",6,13.248.143.211,"2025-11-02, 13:04","2025-11-11, 03:22","8d 14h 17m"
"icloud.com-lost.support","A","D",6,76.223.15.82,"2025-11-02, 13:04","2025-11-11, 03:22","8d 14h 17m"
"icloud.com-lost.support","A","D",55,104.21.78.184,"2024-12-18, 07:26","2025-10-30, 11:42","316d 3h 16m"
"icloud.com-lost.support","A","D",55,172.67.168.85,"2024-12-18, 07:26","2025-10-30, 11:42","316d 3h 16m"
"icloud.com-lost.support","A","D",76,190.14.38.8,"2018-04-28, 17:50","2018-07-14, 17:48","76d 23h 57m"
"kqivnibg.com-lost.support","A","B",1,104.21.78.184,"2024-11-29, 11:03","2024-11-29, 11:03","1s"
"kqivnibg.com-lost.support","A","B",1,172.67.168.85,"2024-11-29, 11:03","2024-11-29, 11:03","1s"
"m.com-lost.support","A","A","",172.67.168.85,"2025-07-19","2025-07-20","1d"
"m.com-lost.support","A","A","",104.21.78.184,"2025-07-19","2025-07-20","1d"
"m.com-lost.support","A","D",1,104.21.78.184,"2025-10-23, 20:30","2025-10-23, 20:30","1s"
"m.com-lost.support","A","D",1,172.67.168.85,"2025-10-23, 20:30","2025-10-23, 20:30","1s"
"mail.com-lost.support","A","B",21,104.21.78.184,"2024-11-29, 08:37","2025-09-28, 21:11","303d 11h 33m"
"mail.com-lost.support","A","B",21,172.67.168.85,"2024-11-29, 08:37","2025-09-28, 21:11","303d 11h 33m"
"mail.com-lost.support","A","A","",13.248.143.211,"2025-11-02","2025-11-11","8d"
"mail.com-lost.support","A","A","",76.223.15.82,"2025-11-02","2025-11-11","8d"
"mail.com-lost.support","A","A","",190.14.38.8,"2018-06-09","2018-07-13","33d"
"mail.com-lost.support","A","D",3,13.248.143.211,"2025-11-02, 21:04","2025-11-03, 11:33","14h 28m 39s"
"mail.com-lost.support","A","D",3,76.223.15.82,"2025-11-02, 21:04","2025-11-03, 11:33","14h 28m 39s"
"mail.com-lost.support","A","D",12,104.21.78.184,"2024-10-11, 13:10","2025-10-23, 20:30","1y 12d 7h"
"mail.com-lost.support","A","D",12,172.67.168.85,"2024-10-11, 13:10","2025-10-23, 20:30","1y 12d 7h"
"mail.com-lost.support","A","D",1,13.248.143.211,"2025-11-03, 11:33","2025-11-03, 11:33","1s"
"mail.com-lost.support","A","D",1,76.223.15.82,"2025-11-03, 11:33","2025-11-03, 11:33","1s"
"media.com-lost.support","A","A","",104.21.78.184,"2025-05-06","2025-05-07","1d"
"media.com-lost.support","A","A","",172.67.168.85,"2025-05-06","2025-05-07","1d"
"ns1.com-lost.support","A","D",1,104.21.78.184,"2025-06-08, 19:35","2025-06-08, 19:35","1s"
"ns1.com-lost.support","A","D",1,172.67.168.85,"2025-06-08, 19:35","2025-06-08, 19:35","1s"
"ns2.com-lost.support","A","B",25,104.21.78.184,"2024-10-16, 21:29","2025-10-13, 09:03","361d 11h 34m"
"ns2.com-lost.support","A","B",25,172.67.168.85,"2024-10-16, 21:29","2025-10-13, 09:03","361d 11h 34m"
"pop.com-lost.support","A","D",2,104.21.78.184,"2025-06-03, 15:58","2025-06-03, 15:58","1s"
"pop.com-lost.support","A","D",2,172.67.168.85,"2025-06-03, 15:58","2025-06-03, 15:58","1s"
"portal.com-lost.support","A","D",1,104.21.78.184,"2025-06-03, 15:59","2025-06-03, 15:59","1s"
"portal.com-lost.support","A","D",1,172.67.168.85,"2025-06-03, 15:59","2025-06-03, 15:59","1s"
"prod.com-lost.support","A","D",1,104.21.78.184,"2025-06-03, 15:59","2025-06-03, 15:59","1s"
"prod.com-lost.support","A","D",1,172.67.168.85,"2025-06-03, 15:59","2025-06-03, 15:59","1s"
"staging.com-lost.support","A","D",1,104.21.78.184,"2025-10-23, 20:30","2025-10-23, 20:30","1s"
"staging.com-lost.support","A","D",1,172.67.168.85,"2025-10-23, 20:30","2025-10-23, 20:30","1s"
"static.com-lost.support","A","A","",76.223.15.82,"2025-10-31","2025-11-12","11d"
"static.com-lost.support","A","A","",13.248.143.211,"2025-10-31","2025-11-12","11d"
"static.com-lost.support","A","D",2,13.248.143.211,"2025-11-01, 13:54","2025-11-02, 21:27","1d 8h 32m"
"static.com-lost.support","A","D",2,76.223.15.82,"2025-11-01, 13:54","2025-11-02, 21:27","1d 8h 32m"
"static.com-lost.support","A","D",2,104.21.78.184,"2025-10-23, 20:30","2025-10-23, 20:30","1s"
"static.com-lost.support","A","D",2,172.67.168.85,"2025-10-23, 20:30","2025-10-23, 20:30","1s"
"support.com-lost.support","A","D",3,104.21.78.184,"2025-05-06, 20:48","2025-10-23, 20:30","169d 23h 41m"
"support.com-lost.support","A","D",3,172.67.168.85,"2025-05-06, 20:48","2025-10-23, 20:30","169d 23h 41m"
"test.com-lost.support","A","D",5,104.21.78.184,"2025-10-23, 20:30","2025-10-23, 20:30","1s"
"test.com-lost.support","A","D",5,172.67.168.85,"2025-10-23, 20:30","2025-10-23, 20:30","1s"
"testing.com-lost.support","A","D",1,104.21.78.184,"2025-10-23, 20:30","2025-10-23, 20:30","1s"
"testing.com-lost.support","A","D",1,172.67.168.85,"2025-10-23, 20:30","2025-10-23, 20:30","1s"
"vvjnwfktwzy.com-lost.support","A","A","",172.67.168.85,"2025-09-04","2025-09-05","1d"
"vvjnwfktwzy.com-lost.support","A","A","",104.21.78.184,"2025-09-04","2025-09-05","1d"
"webdisk.com-lost.support","A","A","",13.248.143.211,"2025-11-03","2025-11-11","7d"
"webdisk.com-lost.support","A","A","",76.223.15.82,"2025-11-03","2025-11-11","7d"
"webdisk.com-lost.support","A","A","",190.14.38.8,"2018-06-10","2018-06-11","1d"
"webdisk.com-lost.support","A","D",4,13.248.143.211,"2025-11-01, 21:40","2025-11-09, 10:21","7d 13h 40m"
"webdisk.com-lost.support","A","D",4,76.223.15.82,"2025-11-01, 21:40","2025-11-09, 10:21","7d 13h 40m"
"webdisk.com-lost.support","A","D",20,104.21.78.184,"2024-10-06, 00:15","2025-10-28, 22:59","1y 22d 22h"
"webdisk.com-lost.support","A","D",20,172.67.168.85,"2024-10-06, 00:15","2025-10-28, 22:59","1y 22d 22h"
"webdisk.com-lost.support","A","D",32,190.14.38.8,"2018-04-28, 17:51","2018-07-16, 12:00","78d 18h 9m"
"webmail.com-lost.support","A","B",1,104.21.78.184,"2025-02-07, 05:01","2025-02-07, 05:01","1s"
"webmail.com-lost.support","A","B",1,172.67.168.85,"2025-02-07, 05:01","2025-02-07, 05:01","1s"
"webmail.com-lost.support","A","A","",172.67.168.85,"2024-10-27","2024-10-28","1d"
"webmail.com-lost.support","A","A","",104.21.78.184,"2024-10-27","2024-10-28","1d"
"webmail.com-lost.support","A","A","",190.14.38.8,"2018-06-10","2018-06-28","17d"
"webmail.com-lost.support","A","A","",76.223.15.82,"2025-11-01","2025-11-02","1d"
"webmail.com-lost.support","A","A","",13.248.143.211,"2025-11-01","2025-11-02","1d"
"webmail.com-lost.support","A","A","",146.112.61.108,"2025-07-30","2025-07-31","1d"
"webmail.com-lost.support","A","D",3,13.248.143.211,"2025-11-02, 04:17","2025-11-02, 05:12","54m 23s"
"webmail.com-lost.support","A","D",3,76.223.15.82,"2025-11-02, 04:17","2025-11-02, 05:12","54m 23s"
"webmail.com-lost.support","A","D",25,104.21.78.184,"2025-02-03, 04:24","2025-10-28, 02:04","266d 20h 39m"
"webmail.com-lost.support","A","D",25,172.67.168.85,"2025-02-03, 04:24","2025-10-28, 02:04","266d 20h 39m"
"webmail.com-lost.support","A","D",33,190.14.38.8,"2018-04-28, 17:52","2018-07-16, 05:23","78d 11h 31m"
"webmail.com-lost.support","A","D",3,13.248.143.211,"2025-11-02, 04:37","2025-11-02, 14:25","9h 47m 48s"
"webmail.com-lost.support","A","D",3,76.223.15.82,"2025-11-02, 04:37","2025-11-02, 14:25","9h 47m 48s"
"wildcard.com-lost.support","A","A","",76.223.15.82,"2025-11-11","2025-11-12","1d"
"wildcard.com-lost.support","A","A","",13.248.143.211,"2025-11-11","2025-11-12","1d"
"wildcard.com-lost.support","A","D",3,13.248.143.211,"2025-11-12, 15:45","2025-11-13, 21:51","1d 6h 6m"
"wildcard.com-lost.support","A","D",3,76.223.15.82,"2025-11-12, 15:45","2025-11-13, 21:51","1d 6h 6m"
"wildcard.com-lost.support","A","D",4,104.21.78.184,"2025-08-22, 01:30","2025-10-09, 20:43","48d 19h 12m"
"wildcard.com-lost.support","A","D",4,172.67.168.85,"2025-08-22, 01:30","2025-10-09, 20:43","48d 19h 12m"
"www.com-lost.support","A","B",28,104.21.78.184,"2024-10-01, 12:33","2025-10-13, 09:03","1y 11d 20h"
"www.com-lost.support","A","B",28,172.67.168.85,"2024-10-01, 12:33","2025-10-13, 09:03","1y 11d 20h"
"www.com-lost.support","A","A","",146.112.61.108,"2026-06-01","2026-06-02","1d"
"www.com-lost.support","A","A","",13.248.143.211,"2025-11-08","2025-11-13","4d"
"www.com-lost.support","A","A","",104.21.78.184,"2025-03-22","2025-10-12","203d"
"www.com-lost.support","A","A","",190.14.38.8,"2018-05-23","2018-07-03","40d"
"www.com-lost.support","A","A","",172.67.168.85,"2025-03-22","2025-10-12","203d"
"www.com-lost.support","A","A","",76.223.15.82,"2025-11-08","2025-11-13","4d"
"www.com-lost.support","A","A","",208.91.197.91,"2018-04-22","2018-04-23","1d"
"www.com-lost.support","A","D",7,13.248.143.211,"2025-11-02, 20:39","2025-11-09, 12:13","6d 15h 34m"
"www.com-lost.support","A","D",7,76.223.15.82,"2025-11-02, 20:39","2025-11-09, 12:13","6d 15h 34m"
"www.com-lost.support","A","D",23,104.21.78.184,"2024-10-14, 06:01","2025-09-22, 17:30","343d 11h 29m"
"www.com-lost.support","A","D",23,172.67.168.85,"2024-10-14, 06:01","2025-09-22, 17:30","343d 11h 29m"
"www.icloud.com-lost.support","A","A","",104.21.78.184,"2025-08-29","2025-08-30","1d"
"www.icloud.com-lost.support","A","A","",76.223.15.82,"2025-11-09","2025-11-10","1d"
"www.icloud.com-lost.support","A","A","",13.248.143.211,"2025-11-09","2025-11-10","1d"
"www.icloud.com-lost.support","A","A","",190.14.38.8,"2018-06-08","2018-06-26","17d"
"www.icloud.com-lost.support","A","A","",172.67.168.85,"2025-08-29","2025-08-30","1d"
"www.icloud.com-lost.support","A","D",4,13.248.143.211,"2025-11-03, 11:56","2025-11-11, 03:22","7d 15h 26m"
"www.icloud.com-lost.support","A","D",4,76.223.15.82,"2025-11-03, 11:56","2025-11-11, 03:22","7d 15h 26m"
"www.icloud.com-lost.support","A","D",25,104.21.78.184,"2025-04-14, 15:47","2025-10-30, 11:42","198d 19h 55m"
"www.icloud.com-lost.support","A","D",25,172.67.168.85,"2025-04-14, 15:47","2025-10-30, 11:42","198d 19h 55m"
"www.icloud.com-lost.support","A","D",47,190.14.38.8,"2018-04-28, 17:53","2018-07-14, 17:48","76d 23h 54m"
"www4.com-lost.support","A","D",1,104.21.78.184,"2025-06-08, 19:05","2025-06-08, 19:05","1s"
"www4.com-lost.support","A","D",1,172.67.168.85,"2025-06-08, 19:05","2025-06-08, 19:05","1s"
"yymoyuja.com-lost.support","A","B",1,104.21.78.184,"2025-01-27, 10:17","2025-01-27, 10:17","1s"
"yymoyuja.com-lost.support","A","B",1,172.67.168.85,"2025-01-27, 10:17","2025-01-27, 10:17","1s"
